unique_id,metric,value,model
20111,mae,17.166666666666668,SeasonalNaive
20114,mae,1.4444444444444444,SeasonalNaive
20116,mae,79.88888888888889,SeasonalNaive
20119,mae,9.5,SeasonalNaive
20120,mae,18.555555555555557,SeasonalNaive
20123,mae,23.72222222222222,SeasonalNaive
20127,mae,72.0,SeasonalNaive
20133,mae,25.27777777777778,SeasonalNaive
20136,mae,3.6153846153846154,SeasonalNaive
20138,mae,19.055555555555557,SeasonalNaive
20140,mae,23.666666666666668,SeasonalNaive
20147,mae,117.44444444444444,SeasonalNaive
20148,mae,6.555555555555555,SeasonalNaive
20149,mae,26.11111111111111,SeasonalNaive
20151,mae,36.05555555555556,SeasonalNaive
20152,mae,113.05555555555556,SeasonalNaive
20153,mae,29.61111111111111,SeasonalNaive
20155,mae,65.33333333333333,SeasonalNaive
20156,mae,31.11111111111111,SeasonalNaive
20162,mae,10.470588235294118,SeasonalNaive
20166,mae,47.77777777777778,SeasonalNaive
20167,mae,58.27777777777778,SeasonalNaive
20169,mae,10.071428571428571,SeasonalNaive
20170,mae,336.73333333333335,SeasonalNaive
20173,mae,307.8888888888889,SeasonalNaive
20177,mae,10.61111111111111,SeasonalNaive
20183,mae,8.944444444444445,SeasonalNaive
20185,mae,23.11111111111111,SeasonalNaive
20188,mae,24.333333333333332,SeasonalNaive
20190,mae,38.529411764705884,SeasonalNaive
20191,mae,90.0,SeasonalNaive
20193,mae,154.27777777777777,SeasonalNaive
20194,mae,70.88888888888889,SeasonalNaive
20195,mae,32.666666666666664,SeasonalNaive
20200,mae,24.11111111111111,SeasonalNaive
20201,mae,17.764705882352942,SeasonalNaive
20203,mae,59.166666666666664,SeasonalNaive
20204,mae,76.66666666666667,SeasonalNaive
20206,mae,764.8333333333334,SeasonalNaive
20207,mae,115.16666666666667,SeasonalNaive
20208,mae,37.166666666666664,SeasonalNaive
20209,mae,5.333333333333333,SeasonalNaive
20210,mae,13.428571428571429,SeasonalNaive
20211,mae,321.55555555555554,SeasonalNaive
20213,mae,4.352941176470588,SeasonalNaive
20214,mae,3.5384615384615383,SeasonalNaive
20216,mae,13.555555555555555,SeasonalNaive
20218,mae,40.8125,SeasonalNaive
20221,mae,4.555555555555555,SeasonalNaive
20222,mae,5.666666666666667,SeasonalNaive
20227,mae,19.38888888888889,SeasonalNaive
20229,mae,225.5,SeasonalNaive
20230,mae,26.88888888888889,SeasonalNaive
20231,mae,72.05555555555556,SeasonalNaive
20232,mae,56.388888888888886,SeasonalNaive
20233,mae,29.333333333333332,SeasonalNaive
20234,mae,12.166666666666666,SeasonalNaive
20237,mae,354.125,SeasonalNaive
20250,mae,131.83333333333334,SeasonalNaive
20253,mae,194.27777777777777,SeasonalNaive
20254,mae,180.22222222222223,SeasonalNaive
20263,mae,1.3333333333333333,SeasonalNaive
20266,mae,2.4,SeasonalNaive
20268,mae,3.4444444444444446,SeasonalNaive
20272,mae,84.61111111111111,SeasonalNaive
20277,mae,96.5,SeasonalNaive
20278,mae,9.166666666666666,SeasonalNaive
20280,mae,77.22222222222223,SeasonalNaive
20284,mae,13.571428571428571,SeasonalNaive
20286,mae,54.94444444444444,SeasonalNaive
20292,mae,134.66666666666666,SeasonalNaive
20293,mae,1033.4444444444443,SeasonalNaive
20296,mae,23.823529411764707,SeasonalNaive
20302,mae,,SeasonalNaive
20303,mae,6.117647058823529,SeasonalNaive
20304,mae,403.3333333333333,SeasonalNaive
20305,mae,41.333333333333336,SeasonalNaive
20308,mae,30.8125,SeasonalNaive
20309,mae,7.222222222222222,SeasonalNaive
20310,mae,57.8235294117647,SeasonalNaive
20312,mae,46.888888888888886,SeasonalNaive
20313,mae,76.38888888888889,SeasonalNaive
20314,mae,3.4,SeasonalNaive
20331,mae,3.6,SeasonalNaive
20334,mae,35.22222222222222,SeasonalNaive
20335,mae,65.9090909090909,SeasonalNaive
20344,mae,160.26666666666668,SeasonalNaive
20348,mae,2.888888888888889,SeasonalNaive
20355,mae,242.38888888888889,SeasonalNaive
20356,mae,47.72222222222222,SeasonalNaive
20357,mae,19.444444444444443,SeasonalNaive
20359,mae,1.0,SeasonalNaive
20360,mae,5.388888888888889,SeasonalNaive
20362,mae,6.222222222222222,SeasonalNaive
20363,mae,396.22222222222223,SeasonalNaive
20364,mae,37.0,SeasonalNaive
20366,mae,382.0,SeasonalNaive
20368,mae,11.88888888888889,SeasonalNaive
20370,mae,42.833333333333336,SeasonalNaive
20372,mae,20.11111111111111,SeasonalNaive
20373,mae,2.75,SeasonalNaive
20374,mae,596.6666666666666,SeasonalNaive
20375,mae,10.944444444444445,SeasonalNaive
20377,mae,61.94444444444444,SeasonalNaive
20378,mae,214.66666666666666,SeasonalNaive
20380,mae,3.6470588235294117,SeasonalNaive
20387,mae,33.05555555555556,SeasonalNaive
20392,mae,49.333333333333336,SeasonalNaive
20393,mae,281.3333333333333,SeasonalNaive
20394,mae,38.5,SeasonalNaive
20397,mae,192.55555555555554,SeasonalNaive
20398,mae,121.22222222222223,SeasonalNaive
20399,mae,45.888888888888886,SeasonalNaive
20400,mae,77.92857142857143,SeasonalNaive
20401,mae,180.33333333333334,SeasonalNaive
20402,mae,18.58823529411765,SeasonalNaive
20405,mae,19.944444444444443,SeasonalNaive
20406,mae,1.8,SeasonalNaive
20408,mae,5.083333333333333,SeasonalNaive
20409,mae,764.8333333333334,SeasonalNaive
20414,mae,606.3333333333334,SeasonalNaive
20415,mae,36.27777777777778,SeasonalNaive
20416,mae,619.3888888888889,SeasonalNaive
20417,mae,515.1666666666666,SeasonalNaive
20418,mae,111.5,SeasonalNaive
20421,mae,133.27777777777777,SeasonalNaive
20422,mae,58.611111111111114,SeasonalNaive
20423,mae,63.0,SeasonalNaive
20427,mae,182.94444444444446,SeasonalNaive
20428,mae,9.277777777777779,SeasonalNaive
20436,mae,87.55555555555556,SeasonalNaive
20437,mae,260.22222222222223,SeasonalNaive
20440,mae,21.22222222222222,SeasonalNaive
20445,mae,159.88888888888889,SeasonalNaive
20446,mae,5.5,SeasonalNaive
20447,mae,58.411764705882355,SeasonalNaive
20448,mae,319.5,SeasonalNaive
20452,mae,247.55555555555554,SeasonalNaive
20453,mae,150.61111111111111,SeasonalNaive
20500,mae,166.05555555555554,SeasonalNaive
21007,mae,2.5555555555555554,SeasonalNaive
21008,mae,,SeasonalNaive
21035,mae,0.5714285714285714,SeasonalNaive
21040,mae,2.625,SeasonalNaive
21059,mae,3.2222222222222223,SeasonalNaive
21061,mae,49.35294117647059,SeasonalNaive
21080,mae,119.0,SeasonalNaive
21084,mae,23.61111111111111,SeasonalNaive
21094,mae,3.111111111111111,SeasonalNaive
21107,mae,132.55555555555554,SeasonalNaive
21121,mae,74.27777777777777,SeasonalNaive
21131,mae,3.0714285714285716,SeasonalNaive
21134,mae,1.3333333333333333,SeasonalNaive
21136,mae,,SeasonalNaive
21142,mae,16.88888888888889,SeasonalNaive
21147,mae,1.8666666666666667,SeasonalNaive
21158,mae,,SeasonalNaive
21160,mae,3.375,SeasonalNaive
21161,mae,363.0,SeasonalNaive
21167,mae,207.22222222222223,SeasonalNaive
21171,mae,19.61111111111111,SeasonalNaive
21186,mae,1.5,SeasonalNaive
21196,mae,2.6666666666666665,SeasonalNaive
21202,mae,3.388888888888889,SeasonalNaive
21226,mae,124.55555555555556,SeasonalNaive
21231,mae,11.88888888888889,SeasonalNaive
21236,mae,43.05882352941177,SeasonalNaive
21258,mae,60.666666666666664,SeasonalNaive
21261,mae,1.5555555555555556,SeasonalNaive
21262,mae,16.555555555555557,SeasonalNaive
21266,mae,3.6,SeasonalNaive
21271,mae,38.0,SeasonalNaive
21306,mae,1.1428571428571428,SeasonalNaive
21308,mae,2.6875,SeasonalNaive
21309,mae,2.611111111111111,SeasonalNaive
21331,mae,1.6666666666666667,SeasonalNaive
21342,mae,168.55555555555554,SeasonalNaive
21351,mae,268.6111111111111,SeasonalNaive
21352,mae,10.294117647058824,SeasonalNaive
21356,mae,16.055555555555557,SeasonalNaive
21361,mae,134.66666666666666,SeasonalNaive
21366,mae,9.928571428571429,SeasonalNaive
21376,mae,38.333333333333336,SeasonalNaive
21395,mae,8.722222222222221,SeasonalNaive
21402,mae,1.4285714285714286,SeasonalNaive
21406,mae,1.4545454545454546,SeasonalNaive
21407,mae,0.9166666666666666,SeasonalNaive
21411,mae,141.72727272727272,SeasonalNaive
21416,mae,82.55555555555556,SeasonalNaive
21421,mae,1.0,SeasonalNaive
21423,mae,2.1538461538461537,SeasonalNaive
21427,mae,52.111111111111114,SeasonalNaive
21433,mae,58.22222222222222,SeasonalNaive
21437,mae,21.0,SeasonalNaive
21439,mae,2154.294117647059,SeasonalNaive
21440,mae,7.944444444444445,SeasonalNaive
21447,mae,1.9090909090909092,SeasonalNaive
21463,mae,17.61111111111111,SeasonalNaive
21467,mae,2.4705882352941178,SeasonalNaive
21487,mae,54.55555555555556,SeasonalNaive
21492,mae,53.55555555555556,SeasonalNaive
21528,mae,22.77777777777778,SeasonalNaive
21552,mae,1.0,SeasonalNaive
21557,mae,14.222222222222221,SeasonalNaive
21567,mae,7.277777777777778,SeasonalNaive
21568,mae,27.941176470588236,SeasonalNaive
21569,mae,1.0,SeasonalNaive
21578,mae,154.11111111111111,SeasonalNaive
21579,mae,283.05555555555554,SeasonalNaive
21580,mae,3.6666666666666665,SeasonalNaive
21587,mae,37.72222222222222,SeasonalNaive
21590,mae,2.1538461538461537,SeasonalNaive
21592,mae,92.0,SeasonalNaive
21605,mae,145.16666666666666,SeasonalNaive
21607,mae,7.0,SeasonalNaive
21608,mae,5.055555555555555,SeasonalNaive
21610,mae,206.5,SeasonalNaive
21611,mae,431.05555555555554,SeasonalNaive
21615,mae,6.666666666666667,SeasonalNaive
21626,mae,20.88888888888889,SeasonalNaive
21629,mae,30.61111111111111,SeasonalNaive
21635,mae,10.722222222222221,SeasonalNaive
21638,mae,35.388888888888886,SeasonalNaive
21646,mae,2.272727272727273,SeasonalNaive
21656,mae,2.3076923076923075,SeasonalNaive
21659,mae,22.72222222222222,SeasonalNaive
21670,mae,32.666666666666664,SeasonalNaive
21674,mae,33.22222222222222,SeasonalNaive
21692,mae,2.875,SeasonalNaive
21694,mae,8.5,SeasonalNaive
19386,mse,616219.4444444445,SeasonalNaive
19392,mse,3572.722222222222,SeasonalNaive
19393,mse,237183.33333333334,SeasonalNaive
19514,mse,57.125,SeasonalNaive
19515,mse,6891.5,SeasonalNaive
19517,mse,41.888888888888886,SeasonalNaive
19519,mse,3762.1176470588234,SeasonalNaive
19520,mse,195.28571428571428,SeasonalNaive
19521,mse,1146.7777777777778,SeasonalNaive
19522,mse,9410.333333333334,SeasonalNaive
19523,mse,186111.72222222222,SeasonalNaive
19524,mse,541.0,SeasonalNaive
19526,mse,8.277777777777779,SeasonalNaive
19527,mse,1120.5555555555557,SeasonalNaive
19528,mse,147.66666666666666,SeasonalNaive
19529,mse,7926.166666666667,SeasonalNaive
19530,mse,122.38888888888889,SeasonalNaive
19531,mse,448291.55555555556,SeasonalNaive
19532,mse,13357.722222222223,SeasonalNaive
19533,mse,963.4444444444445,SeasonalNaive
19534,mse,315986.8333333333,SeasonalNaive
19535,mse,437.1666666666667,SeasonalNaive
19536,mse,1141.7222222222222,SeasonalNaive
19537,mse,83164.88888888889,SeasonalNaive
19538,mse,1371.5555555555557,SeasonalNaive
19539,mse,1932.9444444444443,SeasonalNaive
19540,mse,181397.83333333334,SeasonalNaive
19541,mse,643.4705882352941,SeasonalNaive
19542,mse,5728.222222222223,SeasonalNaive
19543,mse,18778.0,SeasonalNaive
19544,mse,169635.38888888888,SeasonalNaive
19545,mse,248.22222222222223,SeasonalNaive
19546,mse,11676.666666666666,SeasonalNaive
19547,mse,5273.5,SeasonalNaive
19548,mse,12298.611111111111,SeasonalNaive
19549,mse,57131.38888888889,SeasonalNaive
19550,mse,11731.277777777777,SeasonalNaive
19551,mse,3912.3888888888887,SeasonalNaive
19552,mse,1505.111111111111,SeasonalNaive
19553,mse,390.6666666666667,SeasonalNaive
19554,mse,56591.88888888889,SeasonalNaive
19555,mse,3627.8888888888887,SeasonalNaive
19556,mse,7971.833333333333,SeasonalNaive
19557,mse,435.6111111111111,SeasonalNaive
19558,mse,1995.0555555555557,SeasonalNaive
19559,mse,208433.72222222222,SeasonalNaive
19561,mse,142.88888888888889,SeasonalNaive
19562,mse,14644.888888888889,SeasonalNaive
19563,mse,8.666666666666666,SeasonalNaive
19564,mse,3425.3333333333335,SeasonalNaive
19565,mse,80.94117647058823,SeasonalNaive
19566,mse,2034.3333333333333,SeasonalNaive
19567,mse,12736.166666666666,SeasonalNaive
19568,mse,139.77777777777777,SeasonalNaive
19569,mse,49.111111111111114,SeasonalNaive
19570,mse,117.27777777777777,SeasonalNaive
19571,mse,4165.833333333333,SeasonalNaive
19572,mse,11771.529411764706,SeasonalNaive
19573,mse,6590.055555555556,SeasonalNaive
19574,mse,41916.38888888889,SeasonalNaive
19575,mse,4.777777777777778,SeasonalNaive
19576,mse,12744.388888888889,SeasonalNaive
19577,mse,9441.058823529413,SeasonalNaive
19579,mse,61.470588235294116,SeasonalNaive
19580,mse,1337.2777777777778,SeasonalNaive
19614,mse,913.5555555555555,SeasonalNaive
19616,mse,4.333333333333333,SeasonalNaive
19620,mse,41.0,SeasonalNaive
19623,mse,14701.777777777777,SeasonalNaive
19624,mse,290.6666666666667,SeasonalNaive
19635,mse,,SeasonalNaive
19650,mse,3476.222222222222,SeasonalNaive
19658,mse,6110.615384615385,SeasonalNaive
19662,mse,496.1111111111111,SeasonalNaive
19677,mse,1797.1176470588234,SeasonalNaive
19678,mse,,SeasonalNaive
19682,mse,41050.72222222222,SeasonalNaive
19687,mse,13272.555555555555,SeasonalNaive
19690,mse,1438.7777777777778,SeasonalNaive
19704,mse,1594209.9444444445,SeasonalNaive
19728,mse,9.777777777777779,SeasonalNaive
19746,mse,87.94444444444444,SeasonalNaive
19747,mse,334.0,SeasonalNaive
19770,mse,1786454.111111111,SeasonalNaive
19778,mse,2694.0714285714284,SeasonalNaive
19779,mse,21364.944444444445,SeasonalNaive
19789,mse,12961.611111111111,SeasonalNaive
19790,mse,1330040.1666666667,SeasonalNaive
19791,mse,5510.611111111111,SeasonalNaive
19795,mse,44.55555555555556,SeasonalNaive
19804,mse,79.05882352941177,SeasonalNaive
19805,mse,2778042.4444444445,SeasonalNaive
19812,mse,4137.0,SeasonalNaive
19821,mse,336576.8333333333,SeasonalNaive
19829,mse,1340.125,SeasonalNaive
19830,mse,7411.055555555556,SeasonalNaive
19839,mse,2213.3888888888887,SeasonalNaive
19840,mse,1025.2222222222222,SeasonalNaive
19852,mse,17384.555555555555,SeasonalNaive
19855,mse,27.666666666666668,SeasonalNaive
19856,mse,498.44444444444446,SeasonalNaive
19858,mse,809.1428571428571,SeasonalNaive
19865,mse,832.8666666666667,SeasonalNaive
19869,mse,1652.0666666666666,SeasonalNaive
19873,mse,3897.3333333333335,SeasonalNaive
19874,mse,739.0,SeasonalNaive
19875,mse,10695.111111111111,SeasonalNaive
19891,mse,492.05555555555554,SeasonalNaive
19892,mse,2586.0,SeasonalNaive
19893,mse,1098.611111111111,SeasonalNaive
19894,mse,1409.388888888889,SeasonalNaive
19895,mse,335.875,SeasonalNaive
19896,mse,1367.2941176470588,SeasonalNaive
19897,mse,75.22222222222223,SeasonalNaive
19898,mse,9154.5,SeasonalNaive
19900,mse,112.0,SeasonalNaive
19910,mse,151.5,SeasonalNaive
19911,mse,3853.3333333333335,SeasonalNaive
19912,mse,6001.333333333333,SeasonalNaive
19917,mse,6191.444444444444,SeasonalNaive
19930,mse,23860.055555555555,SeasonalNaive
19932,mse,1611.4,SeasonalNaive
19933,mse,1258.1666666666667,SeasonalNaive
19949,mse,216.11111111111111,SeasonalNaive
19952,mse,40606.22222222222,SeasonalNaive
19953,mse,4434.642857142857,SeasonalNaive
19954,mse,45.13333333333333,SeasonalNaive
19956,mse,5152.111111111111,SeasonalNaive
19958,mse,13653.944444444445,SeasonalNaive
19961,mse,5255.35294117647,SeasonalNaive
19972,mse,520.1538461538462,SeasonalNaive
19976,mse,1135.2,SeasonalNaive
19977,mse,1548902.1666666667,SeasonalNaive
19985,mse,56.8235294117647,SeasonalNaive
19991,mse,12501.166666666666,SeasonalNaive
19994,mse,1702.611111111111,SeasonalNaive
19995,mse,7011.333333333333,SeasonalNaive
19996,mse,692.0,SeasonalNaive
20003,mse,77.33333333333333,SeasonalNaive
20005,mse,3786.1111111111113,SeasonalNaive
20007,mse,2207.5,SeasonalNaive
20010,mse,1191.3333333333333,SeasonalNaive
20016,mse,11500.388888888889,SeasonalNaive
20017,mse,10285.222222222223,SeasonalNaive
20019,mse,4819.888888888889,SeasonalNaive
20023,mse,57.84615384615385,SeasonalNaive
20025,mse,2476.8333333333335,SeasonalNaive
20028,mse,1418.7222222222222,SeasonalNaive
20029,mse,1153.1666666666667,SeasonalNaive
20030,mse,4.916666666666667,SeasonalNaive
20034,mse,49.4375,SeasonalNaive
20042,mse,10475.777777777777,SeasonalNaive
20043,mse,13.277777777777779,SeasonalNaive
20045,mse,36.44444444444444,SeasonalNaive
20046,mse,127027.27777777778,SeasonalNaive
20057,mse,268.8888888888889,SeasonalNaive
20059,mse,105.33333333333333,SeasonalNaive
20064,mse,21.11111111111111,SeasonalNaive
20065,mse,11749.277777777777,SeasonalNaive
20075,mse,287.70588235294116,SeasonalNaive
20080,mse,48.666666666666664,SeasonalNaive
20085,mse,519.1111111111111,SeasonalNaive
20088,mse,6044.117647058823,SeasonalNaive
20089,mse,30.176470588235293,SeasonalNaive
20090,mse,23519.5,SeasonalNaive
20095,mse,3900.9444444444443,SeasonalNaive
20100,mse,764.2222222222222,SeasonalNaive
20104,mse,46.0,SeasonalNaive
20105,mse,1611.8333333333333,SeasonalNaive
20106,mse,571.1764705882352,SeasonalNaive
20107,mse,17080.055555555555,SeasonalNaive
20108,mse,8023.0,SeasonalNaive
20110,mse,20.944444444444443,SeasonalNaive
20111,mse,841.3888888888889,SeasonalNaive
20114,mse,3.4444444444444446,SeasonalNaive
20116,mse,10897.333333333334,SeasonalNaive
20119,mse,268.3888888888889,SeasonalNaive
20120,mse,538.3333333333334,SeasonalNaive
20123,mse,1251.5,SeasonalNaive
20127,mse,10812.117647058823,SeasonalNaive
20133,mse,955.5,SeasonalNaive
20136,mse,22.53846153846154,SeasonalNaive
20138,mse,436.72222222222223,SeasonalNaive
20140,mse,793.7777777777778,SeasonalNaive
20147,mse,18483.222222222223,SeasonalNaive
20148,mse,70.0,SeasonalNaive
20149,mse,993.8888888888889,SeasonalNaive
20151,mse,2236.9444444444443,SeasonalNaive
20152,mse,13483.166666666666,SeasonalNaive
20153,mse,1141.0555555555557,SeasonalNaive
20155,mse,5247.222222222223,SeasonalNaive
20156,mse,1143.0,SeasonalNaive
20162,mse,256.5882352941176,SeasonalNaive
20166,mse,6827.777777777777,SeasonalNaive
20167,mse,4630.166666666667,SeasonalNaive
20169,mse,169.92857142857142,SeasonalNaive
20170,mse,158999.13333333333,SeasonalNaive
20173,mse,107286.44444444444,SeasonalNaive
20177,mse,205.83333333333334,SeasonalNaive
20183,mse,173.38888888888889,SeasonalNaive
20185,mse,1776.3333333333333,SeasonalNaive
20188,mse,886.0,SeasonalNaive
20190,mse,2066.764705882353,SeasonalNaive
20191,mse,11668.777777777777,SeasonalNaive
20193,mse,27387.61111111111,SeasonalNaive
20194,mse,8508.777777777777,SeasonalNaive
20195,mse,1506.5555555555557,SeasonalNaive
20200,mse,975.6666666666666,SeasonalNaive
20201,mse,423.88235294117646,SeasonalNaive
20203,mse,4878.277777777777,SeasonalNaive
20204,mse,10468.222222222223,SeasonalNaive
20206,mse,1092766.1666666667,SeasonalNaive
20207,mse,19461.5,SeasonalNaive
20208,mse,2140.722222222222,SeasonalNaive
20209,mse,256.0,SeasonalNaive
20210,mse,572.2857142857143,SeasonalNaive
20211,mse,204741.44444444444,SeasonalNaive
20213,mse,22.823529411764707,SeasonalNaive
20214,mse,26.307692307692307,SeasonalNaive
20216,mse,351.1111111111111,SeasonalNaive
