unique_id,metric,linear,LGBMRegressor,XGBRegressor,RandomForestRegressor,NHITS,NBEATS,NHITS_m4_pretrain,NBEATS_m4_pretrain
19386,mae,845.8923746744791,865.7287173257853,794.2085367838541,695.4266666666667,568.8911946614584,820.552992078993,791.7335611979166,1027.2451171875
19392,mae,34.79698816935221,36.44906977959022,33.23954942491319,38.72555555555555,30.50334718492296,33.09772830539279,32.52823172675239,43.89176686604818
19393,mae,468.0530734592014,553.3009240385234,507.6899685329861,493.2816666666666,209.5469970703125,377.9436984592014,453.39434136284723,756.1466606987847
19515,mae,62.079441494411896,53.18718631609887,55.69307200113932,53.56777777777778,72.43637339274089,46.46967315673828,52.62628682454427,52.529883490668404
19519,mae,36.949613234576056,33.44619775204903,31.95329912971048,39.75058823529412,17.721145629882812,23.253465440538193,17.07653045654297,20.22515360514323
19520,mae,23.486631665910995,7.397908539901381,6.333095141819546,13.345,9.638717227511936,10.03216626909044,11.192120128207737,11.317849900987413
19521,mae,59.255468156602646,46.31062311238633,45.34348466661241,42.625,53.224526723225914,43.9050415886773,60.457271575927734,64.26716232299805
19522,mae,77.18145158555772,69.14249468752617,86.01940155029297,78.46111111111111,60.50028652615018,73.15879821777344,75.18017323811848,90.97475687662761
19523,mae,333.6501057942708,415.4374990983989,456.7382066514757,238.77611111111116,319.48255750868054,261.7651638454861,254.35997856987848,385.82985432942706
19524,mae,25.933305104573567,9.052416987465968,13.15375476413303,11.974444444444444,8.94064892662896,5.556496620178223,11.609064526028103,13.068109936184353
19526,mae,16.46783192952474,3.1723569446645743,5.907434781392415,3.508888888888888,2.1328115463256836,3.1509744856092663,2.0986255009969077,3.5876286824544272
19527,mae,23.08395555284288,28.055702856517183,24.18068186442057,32.26833333333334,21.797890133327908,25.27526346842448,22.634965260823567,30.408307393391926
19528,mae,22.363094329833984,11.494870872478636,13.071072578430176,13.608333333333334,8.629193411933052,9.606764051649305,6.832466231452094,12.370259020063612
19529,mae,63.0464358859592,62.78603182541479,50.27408345540365,49.028333333333336,58.22822740342882,50.93635389539931,51.317635430230034,71.61241149902344
19530,mae,19.64541668362088,7.76544130297338,9.842344284057615,9.306111111111113,5.616177241007487,5.418202824062771,5.992125829060872,5.710687319437663
19531,mae,591.9527452256945,653.5982876611628,518.9486626519097,499.6088888888888,296.0270724826389,300.68629286024304,299.8155924479167,338.00981987847223
19532,mae,153.14313422309027,134.25297646356498,101.5050557454427,98.67722222222224,91.32052273220486,91.77672661675348,90.97072347005208,99.83713785807292
19533,mae,34.499359130859375,51.79814761594931,47.12477111816406,35.27666666666667,34.400248209635414,21.796005249023438,41.945626152886284,51.77808803982205
19534,mae,541.0032823350695,336.5888262645656,444.6700710720486,551.5066666666667,324.22882758246527,435.04267035590277,359.29022894965277,416.153801812066
19535,mae,26.31710645887587,11.851276562779438,19.32110850016276,14.83777777777778,15.688590155707466,8.92431386311849,7.192132737901476,8.136856926812065
19536,mae,34.20319281684028,30.279610135496476,31.03885057237413,30.80333333333333,20.941662258572048,32.881774478488495,27.643578423394096,29.47155549791124
19537,mae,138.16141764322916,211.3561500035916,143.59380425347223,122.74944444444446,58.67296346028646,171.85042995876736,196.2249789767795,169.29379272460938
19538,mae,31.8232298956977,29.392688845694074,31.49051030476888,28.473888888888887,33.90054151746962,27.96744664510091,24.37986289130317,28.100220574273003
19539,mae,101.88942972819012,96.11722104078656,70.79073248969183,85.61888888888888,16.730015224880642,60.76705423990885,18.981707255045574,60.48787265353732
19540,mae,370.5528157552083,464.9283201713712,446.16124131944446,362.8261111111112,118.94434950086806,195.68025716145834,142.3671875,175.77897135416666
19541,mae,30.47417360193589,15.430902913906042,12.186680064481848,17.095882352941175,18.695408715142143,20.425489213731552,19.344438764784073,20.395406511094833
